member_id_sha256,actual_label,predicted_label,phishing_probability,reconstructed_probability,additivity_error
96438fbd4051cf00c2918daefb23b28d3a259c35d099eb856da08f29245dac88,0,0,0.9999964167595858,0.9999964270764904,1.0316904552887252e-08
92d7a6f80d559e5133ffe6c6b1307d60b8ef0395b60d9e978d9f20234c72d728,0,0,0.9999982905897141,0.9999983027255046,1.2135790483647213e-08
a9ade087c8f0ffd9e0b1fb6cd15e99ce7af03f79f4ec61545b20225b47cf4a61,0,0,0.999998324822439,0.9999983345385356,9.71609659394801e-09
a82e71ff7a0c8bc11d94fa7cf0572fa363b38a453dfe0fdeded9078b3c5674ff,0,0,0.9999970525723355,0.9999970616352782,9.062942729620715e-09
dc20e7b734af411dd480e8e6c91497d2487f19aa76d2266ac206fadb9391a729,0,0,0.9999980446368881,0.9999980534161209,8.779232785194324e-09
f392707344a01261e0669eb5763cf7799872ca3aef1b7a5a1a519bcb9a9f3e5a,0,0,0.9999913590993128,0.9999913690696267,9.970313907814443e-09
8ee865562633a7c8dc7e812ffd60e01c2d76a0f830559ccacbac16038e0c4ce3,0,0,0.9999955564811128,0.9999955645996913,8.118578476157268e-09
a663743f5394e545098553925f312943f4f546facda7f076baf1587bcb8e07e7,0,0,0.9999979982527522,0.9999980098536908,1.1600938654154902e-08
72689e1144b488c8602688bf203d86b23f7532f2dacf2968caada0323c138da1,0,0,0.9999729134446026,0.9999729188194701,5.3748675510334465e-09
f7f1ce92f9046ddcef81f078258be2e7d272e7e037f745d991b8741d1b1a5b1f,0,0,0.9999975996729364,0.9999976112740311,1.1601094640489862e-08
81338b9cd3466e7aad3fa5c1b5b4df2b6b07112ca1b82847b9672f7593af254e,0,0,0.9999946049301626,0.9999946154245637,1.0494401125882291e-08
3b6a1849156d53d051721f0600a60df58d19deda0736ae276ddf33d29ed04abf,0,0,0.9999979837311559,0.999997993088474,9.35731814255547e-09
f79ebf38fefa81c58e265467e9f19d9e370b751dbc6d7c0fe865c1defaeb04a9,0,0,0.9999973445881208,0.9999973573754423,1.278732142395711e-08
8f8ae3ff5666720b2f88e7d72df2ae64ce639be442e7bf2693c777284a94cbaf,0,0,0.9999964357538665,0.9999964455494694,9.795602884388188e-09
4063e8a08cc528cee7870a7b0c414927fccad64bea55fc1b6f80c40268287d52,0,0,0.999998037079128,0.9999980464575002,9.378372189949857e-09
685c1aabf11eb11e9b7195917600a843b217c2be47b23400615d2f1e0d14efb8,0,0,0.9999959013330542,0.9999959123548521,1.1021797918786547e-08
877e90fb102d10df4bc0ec8b25fbffaeee2173860a88a526bed40eaa74e2348a,0,0,0.9999985877279643,0.9999985955734016,7.845437299813796e-09
0470d0c482294f947e04149dd8ce564f6fee92169d5ad90c80289cf3b7faf9d7,0,0,0.9999963765034559,0.9999963864691711,9.965715253024143e-09
30b4a2e98667110124f48f82c881b5dd7540a018ffa71abd77a2f11004a52c53,0,0,0.9999977999211651,0.9999978096349174,9.71375224700921e-09
5a3e974367fb82df310998c43567751d01a403c73d9b0f7df19f661a132d9aa4,1,1,8.959953600506942e-06,8.953961741497984e-06,5.991859008958045e-09
5f3673b5f011e8a21b7184fc1b114b9ed593057caf448e3e34e13539447e8228,1,1,1.780367641979197e-06,1.774742443894084e-06,5.62519808511297e-09
42ca42668e4a160e8c629ec4962dab7eb00bf0984be045e2d99225da60bea25d,1,1,9.31055952003712e-05,9.309948518620992e-05,6.11001416128687e-09
2efd71963695fcccf71993a0a0cd75a2d981484d92af05f3125ac62af4254077,1,1,4.290612458324183e-06,4.283891788470218e-06,6.720669853965688e-09
8072e8e1dd6b21eac94bbfa5a21c58bb17f0a59ecc8835532135e60ef9da09f4,1,1,1.794292222245808e-06,1.7890275350040952e-06,5.2646872417128066e-09
372dfff4a7d3cf0162c6b1bcda909607ef7e6556365ce2c5d950f69f1a613de1,1,1,2.428583160907216e-06,2.422836322235611e-06,5.746838671605303e-09
adfc93987aec8f6c66f4f7f6d352e59e09b8cdcf20f95ae460c6f564626cb49c,1,1,1.6548311949637906e-05,1.654343562768057e-05,4.876321957336671e-09
ca4638ca0dd8d5c6712d302333d3a709c97743218a788184cd805e5acd79becb,1,1,1.6763724217661036e-06,1.670761293315337e-06,5.6111284507665005e-09
3c8c54c7817f2a43711941f51854ca0ea933d92470b2ef6b67859230cde64f1d,1,1,1.4376187826847797e-06,1.4311752052909021e-06,6.443577393877575e-09
2ec10ebc43c8983351093ad60e38f293ac1816fac04bb37f424b9d409cc49e3a,1,1,2.4736786086165807e-06,2.4684631874660745e-06,5.2154211505062165e-09
0bdd76578936f5a1875cd265e0f53d23c6ad5cf1ca5cc78e6ea3b30c3fcd7c98,1,1,5.631042481191173e-06,5.6256467762527684e-06,5.3957049384045774e-09
9ce7acb3f321c18ea55a6001da5b79ab168664cec7e54582ac9bdded6d756811,1,1,4.086976390538233e-06,4.082162069873885e-06,4.81432066434806e-09
8274e9da4f2bfb7968f2b89e377925714a016bee64801a979e5dd7660affe3bf,1,1,4.156865995086356e-06,4.151954734632479e-06,4.91126045387702e-09
49438d4c90552856fa309def4b52f9cc9eae409ddc3f04e897c5537fd56e900b,1,1,2.740669510004068e-06,2.734437167528636e-06,6.232342475431807e-09
3f79f5e11997c6acc8077edce583c2239a4eb14bb823fc101dc3331f8c8cb43e,1,1,2.03297444223427e-06,2.0277830234949334e-06,5.191418739336484e-09
c6fc9e59c999f57f0d4d79a72685cdad96ddb8023fc1e22a0a2a1a5febbc4286,1,1,6.764584872365198e-06,6.7586525211993376e-06,5.932351165860439e-09
ddcb7cafc5d14a6c87d4e4db6d5d08a198604bc495ed52903e3b3974dde3f10e,1,1,2.5275856356810067e-06,2.5207520675807338e-06,6.833568100272913e-09
9dd75841edf78719a6521eabe7dbc6538421bca0d3703fd8852c4682dd76c042,1,1,2.5517347416181835e-06,2.546300150174652e-06,5.4345914435316445e-09
2f6ab0888fced3944b2a8619a7f3ccb0c6d71c57f696ab32fa94aac02b85fdf0,1,1,7.188981193151367e-05,7.188179235878556e-05,8.019572728112934e-09
1569acfc11edd4faeef15473efac1782ee1b0b9c9b770077c7e9e1bb9323284f,1,1,1.3538838870341685e-05,1.3533833222501013e-05,5.005647840672367e-09
1cb7dca74d11a1871c855fc2cabc18cdaebb5148243d685e1293a3a293fd4fe7,1,1,3.7995887052222344e-06,3.7942459279460827e-06,5.342777276151622e-09
1e2a454f52f05cd3398c1369a62be1de25831fd120cf1ba78abc92e0de96e984,0,0,0.9999913414347351,0.9999913475451413,6.110406181036865e-09
d181389b69e83a7899e54ba8a33ee78891c93f56f3d74293912ab7994080fb9a,0,0,0.9999957791862565,0.9999957878447235,8.658467054445396e-09
98c9085172e0687a742cdd285f6b71f389ff1ccb87f4effaad78c483e5f46d4f,0,0,0.9999962062636852,0.9999962151630772,8.8993920011049e-09
1a44bd0fb823983d0f34bbc9d81e810dec754e2604f4b641a34078a1e8f055d2,0,0,0.9999968382233394,0.9999968476390321,9.41569266998954e-09
2a32f14ba104aaa84cc8cf22c3d036717ff5e9edfccbafd5da5670c09377a42e,0,0,0.9999970189643641,0.9999970282764304,9.312066340250169e-09
343fa033ea9967b4bdfd42c62debba005a537beb6a9ad3ece9cc2315b4153e79,0,0,0.9999962573335641,0.999996266034439,8.700874909450818e-09
1cb370680809278e328f307991a515ce511fb020743885abd98ce1daa5560dd5,0,0,0.9999982512187277,0.9999982598168975,8.598169842777281e-09
d08bf5c701d18902cfdaa2517ad7b2740c951565234aa48c3c003b2343d650b1,0,0,0.9999982512187277,0.9999982599819854,8.763257786092993e-09
3eae62862db58f7e116b9e5eb6f66c1b38f88ac002953dbb2d584512a159b0a6,0,0,0.9999966526674914,0.9999966628394751,1.0171983699791554e-08
1c856c52dec055c446a7eb961f9c214537c71e492eb7443cdad52cc28fb70a75,0,0,0.9999968382233394,0.9999968476818103,9.458470895395976e-09
90795d604a56e294bdac6e52c6d1d33ec5c47bcac5d985d83a25a4cf05069109,0,0,0.999997992863824,0.9999980036379061,1.077408218197462e-08
c3874da7a65e88f954eff3a1dd85e75cae2e917c0c1c568c8484a4c9841975c0,0,0,0.9999982512187277,0.9999982603568665,9.138138801212392e-09
12c22ffc1a0c19b10a93a8a42f2c6f6ece2f23f9459d28fb35332740eadcd39a,0,0,0.9999970378429707,0.9999970471826745,9.339703788135978e-09
98a345f99b60adc3c791095d10b44e404421643822f6a182a850c7eb581c48d2,0,0,0.9999980335918732,0.9999980425271102,8.935236994744855e-09
fe2546010c9ec27a5d5d4dae484c1dd180a08e7131356417fc4ae6fd51df7ef5,0,0,0.9999979851198881,0.9999979938053313,8.685443142475435e-09
965ad605bfe6133d9d24df2bac5db9aa5ddb7d5bdfa4d038cffea193dfc2fd87,0,0,0.9999930654615697,0.9999930719764426,6.514872863405685e-09
b463f514438452b859c867b7f9335afb564016f553679f6f0332f22b51bca01c,0,0,0.9999977366156333,0.9999977451607395,8.54510617820381e-09
21ecfeff212923f8bf67bd55d7d647999a7bd773724c12f51a18c40f4e6c0f24,0,0,0.9999961107685383,0.999996119100396,8.331857648258278e-09
813c456363cc508c4a0122e0bb1441479347c78e2de6a06ea805fed5b663a856,0,0,0.9999960575146333,0.9999960659053059,8.390672601166216e-09
4b9e44b5736cafbc2a17aed489c580e607878ecd9a2bea81befd75d470904634,0,0,0.9999982601399866,0.9999982690663466,8.92635998450686e-09
f278e71a3b2a7ae733dde9a1792a0260b3b5c237abd0f33bb82742b26438901b,0,0,0.9999959486356614,0.9999959590322774,1.0396616012542381e-08
2a4709b446780b0500c11fa403b6c4da53b6fa4344ec492efbcf645f70583af2,0,0,0.9999979045399526,0.99999791353098,8.991027367066806e-09
2fb180e9b629cceb4c55ece4bae054ecc97609292f1e36dc5a6702c3e5c905ba,0,0,0.9999982715061604,0.9999982806120011,9.10584074809151e-09
d7472bcdb9a2fff327f3e9c6d220a412c5defa15c1d8068a0c6e9803ef9054fd,0,0,0.9999967545334292,0.9999967636346084,9.101179254678016e-09
81b3663e2641e614588c27da0a9b10eeffd667edf5b6918d56cc30b39b83e893,0,0,0.9999979463268192,0.9999979562131126,9.886293450556138e-09
b9757e0ee88222c992f5a52c1d165f2c0aa0c0cfe28c21f82dd1a471ec2d5a26,0,0,0.9999961182909418,0.9999961266487527,8.357810887815731e-09
e8a9969fc719780a26b9ab136fc237259e0159ead07e93b9d0a7207e13ec1fca,0,0,0.9999962256062589,0.9999962345999016,8.993642719445916e-09
90d0fdde310cbc2b2aa91d926f0a7e394e857bfc5a06a2784006cc1e40029263,0,0,0.999995358408172,0.9999953674264817,9.018309654607037e-09
496a98440aa7ce04a619eac79b2b0a7614691551be2729f37de42be21cc4ffaf,0,0,0.9999979339396577,0.9999979448940373,1.0954379514593882e-08
a62b6c974189c03abe1984d0d5f47d3fed44428cdd7a6e55f6a10b307d7d5b78,0,0,0.9999977177993645,0.9999977272765737,9.477209128583297e-09
29085dceb2d11f6fb847daa875fb9678e461ced3691536a408afb08da2e81cad,0,0,0.999987118542844,0.9999871254818572,6.9390132528823756e-09
46cc07b544f48ff69eb512d9655850f18b4dc5c5bee25baa5dbe8c74ec268584,0,0,0.9999982715061604,0.9999982805790356,9.072875228888222e-09
ed5212ccf7be9cd7fe372235642c57c22d07d7e3d1cb453097def2689300c6b3,0,0,0.9999970378429707,0.9999970470227694,9.179798698966124e-09
80db326507f6b3e9b97090458ea254898883e7e4e8eac709c26c1ff945c9baeb,0,0,0.9999936523016599,0.9999936608537697,8.552109798110052e-09
f2b646b332986b02492174b19dfe668d98aa79ba0d5d4ac4f9bb0ea3de94e2e7,0,0,0.999997503400222,0.9999975130758082,9.675586221113974e-09
d3b74de5e1c814165be99993da5fba8c0bdcded126cdc71a874defcf9d23c0d7,0,0,0.9999959404011821,0.9999959485249662,8.12378408987513e-09
42872a1bca346820d74fafc61a31b74b9e5e095dc290e3f983079a96b61c55ed,0,0,0.9999983512057712,0.9999983613611804,1.0155409180256925e-08
43db081d650f3bccdea21969d560bf7c0164bdb7129c45228882ceccde7e0a24,0,0,0.9999983374322323,0.9999983482498447,1.0817612361435636e-08
b9c7ff7a1a0f4e751052abb1e1ccc09ec42d28bf93a315b422919c937476902b,0,0,0.9999983083812624,0.9999983179073674,9.526105015922326e-09
290e5feca588499e074b3ab305c2e13a70370c906eeb759da8d63484a6141796,0,0,0.999998338975793,0.9999983466333917,7.657598666277465e-09
7e26895623dcac654acf920c22aa8d53ab7149d4ee4dae167835f5261debb04f,0,0,0.9999985111836001,0.9999985192070207,8.02342059458283e-09
